Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5318","Milk Animals","02292","Raw milk of goats","2022","2022","An","2254519"
"QCL","Crops and livestock products","524","Nepal","5510","Production","02292","Raw milk of goats","2023","2023","t","144736.14"
"QCL","Crops and livestock products","524","Nepal","5318","Milk Animals","02292","Raw milk of goats","2023","2023","An","2328351"
"QCL","Crops and livestock products","524","Nepal","5510","Production","02291","Raw milk of sheep","2022","2022","t","17431.3"
"QCL","Crops and livestock products","524","Nepal","5318","Milk Animals","02291","Raw milk of sheep","2022","2022","An","312086"
"QCL","Crops and livestock products","524","Nepal","5510","Production","02291","Raw milk of sheep","2023","2023","t","13347.53"
"QCL","Crops and livestock products","524","Nepal","5318","Milk Animals","02291","Raw milk of sheep","2023","2023","An","216729"
"QCL","Crops and livestock products","524","Nepal","5510","Production","22110.02","Skim milk of cows","2022","2022","t","496576.8"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","421510"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","2108740"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","437390"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","2142380"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","863970"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","517709"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","849620"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","509315"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","2660"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","204360"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","2610"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","200700"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","1683580"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","16931840"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","1463460"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","14713210"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","15910"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","664410"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","18000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","737270"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","0"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2022","2022","1000 An","0"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21521","Pig fat, rendered","2022","2022","t","71200.83"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","204360"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","200700"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","664410"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","737270"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02212","Raw milk of buffalo","2022","2022","t","4950"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02212","Raw milk of buffalo","2023","2023","t","4490"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02211","Raw milk of cattle","2022","2022","t","14533740"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","1570000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02211","Raw milk of cattle","2023","2023","t","14685300"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","1552000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02292","Raw milk of goats","2022","2022","t","445220"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5318","Milk Animals","02292","Raw milk of goats","2022","2022","An","527000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02292","Raw milk of goats","2023","2023","t","427260"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5318","Milk Animals","02292","Raw milk of goats","2023","2023","An","525000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02291","Raw milk of sheep","2022","2022","t","0"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5318","Milk Animals","02291","Raw milk of sheep","2022","2022","An","15000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5318","Milk Animals","02291","Raw milk of sheep","2023","2023","An","15000"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22212","Skim milk and whey powder","2022","2022","t","106410"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22110.02","Skim milk of cows","2022","2022","t","4605050"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22211","Whole milk powder","2022","2022","t","88771"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","366969"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22221.01","Whole milk, evaporated","2022","2022","t","367209.41"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","22230.01","Yoghurt","2022","2022","t","130550"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","3108"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","14166"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","3068.29"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","14333"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","775.3"
"QCL","Crops and livestock products","540","New Caledonia","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","556"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","969.32"
"QCL","Crops and livestock products","540","New Caledonia","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","557"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","0.81"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","75"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","1.3"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","117"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","3014"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","34737"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","3136.28"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","35412"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","4.7"
"QCL","Crops and livestock products","540","New Caledonia","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","438"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","8.7"
